common_words,cwc_min,cwc_max,csc_min,csc_max,ctc_min,ctc_max,last_word_eq,first_word_eq,abs_len_diff,mean_len,token_set_ratio,token_sort_ratio,fuzz_ratio,fuzz_partial_ratio,longest_substr_ratio
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,11,11,11,10,0.09090909090909091
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.38095238095238093,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,21,21,21,27,0.2
0.1935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,13,13,13,14,0.06666666666666667
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,11,11,11,14,0.09090909090909091
0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,25,25,25,27,0.08333333333333333
0.10810810810810811,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,6,6,6,15,0.0625
1.0,0.9999000099990001,0.9999000099990001,0.0,0.0,0.9999000099990001,0.9999000099990001,1,1,0,1.0,100,100,100,100,0.9166666666666666
0.23809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,20,20,20,40,0.3333333333333333
0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,6,6,6,7,0.06666666666666667
0.2926829268292683,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,11,11,27,36,0.13333333333333333
0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,9,9,9,11,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,8,8,8,8,0.07142857142857142
0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,56,56,56,59,0.2222222222222222
0.32,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,17,17,17,20,0.09090909090909091
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,52,52,52,64,0.4166666666666667
0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,8,8,8,20,0.09090909090909091
0.3611111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,31,31,31,40,0.36363636363636365
0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,7,7,7,8,0.07142857142857142
0.37142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,30,30,30,50,0.3076923076923077
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,38,38,38,40,0.36363636363636365
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.5128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,43,43,38,41,0.2222222222222222
0.175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,2.0,6,6,6,15,0.07142857142857142
0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,7,7,7,29,0.08333333333333333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1.5,0,0,0,0,0.0
0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,10,10,10,12,0.1111111111111111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.24,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,25,25,25,30,0.2727272727272727
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,50,50,50,60,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,46,46,46,50,0.42857142857142855
0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,17,17,17,21,0.06666666666666667
0.4857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,47,47,47,60,0.36363636363636365
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,10,10,10,20,0.09090909090909091
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,7,7,7,7,0.0625
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.6206896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,50,50,50,56,0.35714285714285715
0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,22,22,22,30,0.2727272727272727
0.75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,75,75,75,75,0.6666666666666666
0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,29,29,29,42,0.15384615384615385
0.2564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,16,16,16,22,0.10526315789473684
0.5769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,58,58,58,70,0.6363636363636364
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,6,6,6,6,0.058823529411764705
0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,10,10,10,14,0.125
0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,58,58,58,56,0.3
0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,17,17,17,22,0.2
0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,30,30,30,30,0.18181818181818182
0.08571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,6,6,6,7,0.06666666666666667
0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,42,42,42,45,0.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,35,35,35,33,0.23076923076923078
0.1724137931034483,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,14,14,14,17,0.06666666666666667
0.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,42,42,42,67,0.45454545454545453
0.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,26,26,26,30,0.18181818181818182
0.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,67,67,67,100,0.875
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,48,48,55,62,0.5714285714285714
0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,33,33,33,38,0.3333333333333333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1.5,0,0,0,0,0.0
0.6764705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,61,61,61,73,0.35294117647058826
0.8055555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,80,80,80,69,0.29411764705882354
0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1.5,6,6,6,8,0.05555555555555555
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
1.0,0.9999000099990001,0.9999000099990001,0.0,0.0,0.9999000099990001,0.9999000099990001,1,1,0,1.0,100,100,100,100,0.9230769230769231
0.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,59,59,59,62,0.5555555555555556
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.5185185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,46,46,46,50,0.38461538461538464
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,7,7,7,10,0.09090909090909091
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,6,6,6,8,0.07142857142857142
0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1.5,6,6,6,8,0.07142857142857142
0.4722222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,23,23,23,35,0.16666666666666666
0.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,35,35,35,45,0.3333333333333333
0.28,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,2.0,8,8,17,25,0.1111111111111111
0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,7,7,7,8,0.07692307692307693
0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,10,10,10,12,0.1111111111111111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,8,8,8,20,0.07692307692307693
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,71,71,71,67,0.4
0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,12,0.1111111111111111
0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,30,30,30,36,0.16666666666666666
0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,35,35,35,50,0.4444444444444444
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,6,6,6,10,0.09090909090909091
0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,11,0.1
0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,27,27,27,33,0.2857142857142857
0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,78,78,78,88,0.4444444444444444
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.43243243243243246,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,44,44,42,50,0.2727272727272727
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.37209302325581395,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,41,41,41,38,0.23529411764705882
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,11,11,11,12,0.1111111111111111
0.375,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,40,40,40,38,0.3333333333333333
0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,6,6,6,8,0.07142857142857142
0.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,20,20,20,33,0.2222222222222222
0.3170731707317073,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,10,10,10,18,0.1111111111111111
0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,53,53,53,71,0.625
0.16,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,17,17,17,17,0.15384615384615385
0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,11,11,10,11,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,28,28,28,45,0.3333333333333333
0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,11,0.1
0.35,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1.5,35,35,35,40,0.2727272727272727
0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,15,15,15,15,0.07142857142857142
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,16,16,16,20,0.15384615384615385
0.17142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,13,13,13,22,0.2
0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,8,0.07692307692307693
1.0,0.9999000099990001,0.9999000099990001,0.0,0.0,0.9999000099990001,0.9999000099990001,1,1,0,1.0,100,100,100,100,0.9285714285714286
0.23255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,15,15,15,19,0.09090909090909091
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,46,46,46,44,0.2
0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,12,12,12,25,0.1111111111111111
0.5238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,29,29,29,60,0.375
0.72,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,58,58,58,70,0.36363636363636365
0.625,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,67,67,67,67,0.5714285714285714
0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,7,7,7,14,0.08333333333333333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.20689655172413793,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,21,21,14,18,0.16666666666666666
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
1.0,0.9999000099990001,0.9999000099990001,0.0,0.0,0.9999000099990001,0.9999000099990001,1,1,0,1.0,100,100,100,100,0.9444444444444444
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,5,5,5,21,0.05555555555555555
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,24,24,24,32,0.16666666666666666
0.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,70,70,70,70,0.6363636363636364
0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,7,0.0625
0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1.5,12,12,12,9,0.08333333333333333
0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,50,50,50,62,0.4444444444444444
0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,50,50,50,43,0.375
0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,88,88,88,88,0.5555555555555556
0.45161290322580644,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,21,21,28,33,0.15384615384615385
0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,30,30,24,44,0.4
0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,60,60,60,78,0.4
0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,7,7,7,8,0.07142857142857142
1.0,0.9999000099990001,0.9999000099990001,0.0,0.0,0.9999000099990001,0.9999000099990001,1,1,0,1.0,100,100,100,100,0.9285714285714286
0.20689655172413793,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1.5,21,21,21,25,0.23076923076923078
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,11,0.1
0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,6,6,6,8,0.07142857142857142
0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,5,5,5,7,0.06666666666666667
0.5588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,36,36,36,45,0.3333333333333333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.2894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,22,22,22,37,0.25
0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,15,15,15,18,0.08333333333333333
0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,22,22,22,25,0.2222222222222222
0.5185185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,38,38,38,40,0.2857142857142857
0.11428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,6,6,6,13,0.125
0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,48,48,48,60,0.36363636363636365
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,6,0.05555555555555555
0.3448275862068966,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,30,30,30,47,0.16666666666666666
0.5185185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,48,48,48,50,0.23076923076923078
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.10810810810810811,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,11,11,11,7,0.06666666666666667
0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,6,6,6,8,0.07142857142857142
0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,39,39,39,50,0.23529411764705882
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.1935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,14,14,14,20,0.18181818181818182
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.18518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,7,7,15,15,0.07142857142857142
0.8627450980392157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,61,61,61,74,0.38461538461538464
0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,12,12,12,17,0.14285714285714285
0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,69,69,69,71,0.4666666666666667
0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1.5,21,21,21,27,0.1875
0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,8,0.07692307692307693
0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,5,5,5,5,0.05
0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,61,61,61,58,0.23076923076923078
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.24,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,17,17,17,20,0.18181818181818182
0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,40,40,40,42,0.35714285714285715
0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,7,7,7,10,0.08333333333333333
0.5789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,33,33,33,43,0.25
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,20,0.16666666666666666
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,21,21,21,21,0.13333333333333333
0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,32,32,32,44,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,17,17,17,25,0.15384615384615385
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,11,11,11,13,0.1
0.20689655172413793,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,14,14,14,15,0.14285714285714285
0.32142857142857145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,22,22,22,33,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.41379310344827586,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,36,36,36,33,0.15384615384615385
0.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,42,42,42,50,0.2222222222222222
0.20689655172413793,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,21,21,21,26,0.13333333333333333
0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,40,40,40,55,0.375
0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,12,12,12,12,0.1111111111111111
0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,23,23,23,25,0.15384615384615385
0.20689655172413793,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,14,14,14,17,0.06666666666666667
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,38,38,38,27,0.25
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,32,32,32,33,0.23529411764705882
0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,8,8,8,11,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,13,13,13,26,0.07692307692307693
0.5806451612903226,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,48,48,48,50,0.4444444444444444
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.43478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,45,45,45,45,0.4166666666666667
0.68,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,61,61,61,62,0.5555555555555556
0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,8,0.07142857142857142
1.0,0.9999000099990001,0.9999000099990001,0.0,0.0,0.9999000099990001,0.9999000099990001,1,1,0,1.0,100,100,100,100,0.9333333333333333
0.4074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,24,24,24,33,0.07692307692307693
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,32,32,32,38,0.23529411764705882
0.37142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,25,25,25,29,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.43478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,38,38,38,44,0.4
0.7407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,77,77,77,80,0.5454545454545454
0.4722222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,46,46,46,57,0.3333333333333333
0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,7,7,7,11,0.08333333333333333
0.32608695652173914,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,24,24,14,31,0.1111111111111111
0.6206896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,57,57,57,50,0.2
0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,6,6,6,7,0.06666666666666667
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,30,30,18,33,0.23076923076923078
0.4423076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,29,29,29,29,0.1111111111111111
0.3783783783783784,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,23,23,23,36,0.3333333333333333
0.3611111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1.5,34,34,34,40,0.375
0.4857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,19,19,19,33,0.2
0.37142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,35,35,35,35,0.1111111111111111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0
0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,6,6,6,6,0.058823529411764705
