len_diff,shingle_similarity_1,shingle_similarity_2,shingle_similarity_3
5,0.34615384615384615,0.34615384615384615,0.34615384615384615
4,0.0,0.0,0.0
4,0.0,0.0,0.0
6,0.2857142857142857,0.2857142857142857,0.2857142857142857
5,0.23809523809523808,0.23809523809523808,0.23809523809523808
0,0.0,0.0,0.0
1,0.36363636363636365,0.36363636363636365,0.36363636363636365
4,0.2,0.2,0.2
1,0.47058823529411764,0.47058823529411764,0.47058823529411764
3,0.0,0.0,0.0
1,0.0,0.0,0.0
7,0.36363636363636365,0.36363636363636365,0.36363636363636365
0,0.0,0.0,0.0
14,0.13793103448275862,0.13793103448275862,0.13793103448275862
15,0.0,0.0,0.0
18,0.0,0.0,0.0
14,0.0,0.0,0.0
6,0.2692307692307692,0.2692307692307692,0.2692307692307692
1,0.0,0.0,0.0
11,0.0,0.0,0.0
8,0.0,0.0,0.0
4,0.08823529411764706,0.08823529411764706,0.08823529411764706
5,0.0,0.0,0.0
5,0.0,0.0,0.0
2,0.0,0.0,0.0
10,0.4,0.4,0.4
1,0.0,0.0,0.0
9,0.3125,0.3125,0.3125
0,1.0,1.0,1.0
13,0.25,0.25,0.25
12,0.0,0.0,0.0
1,0.0,0.0,0.0
7,0.0,0.0,0.0
14,0.16666666666666666,0.16666666666666666,0.16666666666666666
34,0.0,0.0,0.0
2,0.0,0.0,0.0
5,0.21052631578947367,0.21052631578947367,0.21052631578947367
3,0.0,0.0,0.0
2,0.0,0.0,0.0
2,0.6923076923076923,0.6923076923076923,0.6923076923076923
3,0.0,0.0,0.0
4,0.3333333333333333,0.3333333333333333,0.3333333333333333
5,0.0,0.0,0.0
13,0.3333333333333333,0.3333333333333333,0.3333333333333333
1,0.0,0.0,0.0
1,0.45,0.45,0.45
2,0.38461538461538464,0.38461538461538464,0.38461538461538464
9,0.0,0.0,0.0
2,0.2857142857142857,0.2857142857142857,0.2857142857142857
8,0.0,0.0,0.0
4,0.25,0.25,0.25
6,0.47368421052631576,0.47368421052631576,0.47368421052631576
8,0.0,0.0,0.0
12,0.0,0.0,0.0
5,0.0,0.0,0.0
10,0.0,0.0,0.0
9,0.0,0.0,0.0
5,0.0,0.0,0.0
9,0.3333333333333333,0.3333333333333333,0.3333333333333333
1,0.0,0.0,0.0
6,0.2,0.2,0.2
2,0.08108108108108109,0.08108108108108109,0.08108108108108109
3,0.6875,0.6875,0.6875
10,0.0,0.0,0.0
1,0.0,0.0,0.0
8,0.125,0.125,0.125
2,0.0,0.0,0.0
16,0.10714285714285714,0.10714285714285714,0.10714285714285714
1,0.0,0.0,0.0
9,0.0,0.0,0.0
0,0.0,0.0,0.0
4,0.0,0.0,0.0
1,0.0,0.0,0.0
4,0.30434782608695654,0.30434782608695654,0.30434782608695654
4,0.17391304347826086,0.17391304347826086,0.17391304347826086
6,0.23333333333333334,0.23333333333333334,0.23333333333333334
22,0.0,0.0,0.0
5,0.3,0.3,0.3
4,0.0,0.0,0.0
3,0.23529411764705882,0.23529411764705882,0.23529411764705882
1,0.0,0.0,0.0
1,0.5333333333333333,0.5333333333333333,0.5333333333333333
1,0.5,0.5,0.5
2,0.3157894736842105,0.3157894736842105,0.3157894736842105
4,0.0,0.0,0.0
13,0.23333333333333334,0.23333333333333334,0.23333333333333334
8,0.28,0.28,0.28
0,0.12,0.12,0.12
3,0.0,0.0,0.0
11,0.0,0.0,0.0
8,0.2608695652173913,0.2608695652173913,0.2608695652173913
14,0.0,0.0,0.0
4,0.14285714285714285,0.14285714285714285,0.14285714285714285
6,0.0,0.0,0.0
2,0.0,0.0,0.0
12,0.17857142857142858,0.17857142857142858,0.17857142857142858
2,0.16666666666666666,0.16666666666666666,0.16666666666666666
2,0.0,0.0,0.0
6,0.0,0.0,0.0
16,0.0,0.0,0.0
2,0.3333333333333333,0.3333333333333333,0.3333333333333333
1,0.0,0.0,0.0
4,0.0,0.0,0.0
3,0.0,0.0,0.0
15,0.0,0.0,0.0
3,0.0,0.0,0.0
16,0.0,0.0,0.0
18,0.17857142857142858,0.17857142857142858,0.17857142857142858
10,0.11428571428571428,0.11428571428571428,0.11428571428571428
5,0.0,0.0,0.0
21,0.0,0.0,0.0
2,0.5,0.5,0.5
3,0.16666666666666666,0.16666666666666666,0.16666666666666666
0,0.0,0.0,0.0
19,0.18181818181818182,0.18181818181818182,0.18181818181818182
6,0.0,0.0,0.0
2,0.0,0.0,0.0
2,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
7,0.16666666666666666,0.16666666666666666,0.16666666666666666
2,0.0,0.0,0.0
2,0.0,0.0,0.0
0,0.4,0.4,0.4
5,0.0,0.0,0.0
10,0.0,0.0,0.0
6,0.0,0.0,0.0
6,0.625,0.625,0.625
14,0.4090909090909091,0.4090909090909091,0.4090909090909091
10,0.10344827586206896,0.10344827586206896,0.10344827586206896
2,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.2,0.2,0.2
0,0.0,0.0,0.0
1,0.0,0.0,0.0
6,0.0,0.0,0.0
4,0.10526315789473684,0.10526315789473684,0.10526315789473684
9,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
14,0.0,0.0,0.0
2,0.35294117647058826,0.35294117647058826,0.35294117647058826
3,0.6363636363636364,0.6363636363636364,0.6363636363636364
2,0.375,0.375,0.375
9,0.17391304347826086,0.17391304347826086,0.17391304347826086
3,0.21428571428571427,0.21428571428571427,0.21428571428571427
4,0.22727272727272727,0.22727272727272727,0.22727272727272727
3,0.0,0.0,0.0
4,0.25925925925925924,0.25925925925925924,0.25925925925925924
9,0.14814814814814814,0.14814814814814814,0.14814814814814814
5,0.3333333333333333,0.3333333333333333,0.3333333333333333
7,0.0,0.0,0.0
6,0.14814814814814814,0.14814814814814814,0.14814814814814814
1,0.23529411764705882,0.23529411764705882,0.23529411764705882
10,0.0,0.0,0.0
8,0.0,0.0,0.0
0,1.0,1.0,1.0
12,0.2962962962962963,0.2962962962962963,0.2962962962962963
4,0.0,0.0,0.0
2,0.3125,0.3125,0.3125
13,0.0,0.0,0.0
3,0.27586206896551724,0.27586206896551724,0.27586206896551724
17,0.24,0.24,0.24
6,0.5294117647058824,0.5294117647058824,0.5294117647058824
2,0.0,0.0,0.0
7,0.0,0.0,0.0
1,0.0,0.0,0.0
10,0.35,0.35,0.35
18,0.0,0.0,0.0
4,0.0,0.0,0.0
6,0.0,0.0,0.0
5,0.0,0.0,0.0
4,0.0,0.0,0.0
14,0.26666666666666666,0.26666666666666666,0.26666666666666666
5,0.0,0.0,0.0
8,0.0,0.0,0.0
4,0.0,0.0,0.0
7,0.0,0.0,0.0
6,0.3684210526315789,0.3684210526315789,0.3684210526315789
6,0.15789473684210525,0.15789473684210525,0.15789473684210525
7,0.0,0.0,0.0
0,0.0,0.0,0.0
7,0.0,0.0,0.0
5,0.3888888888888889,0.3888888888888889,0.3888888888888889
2,0.1111111111111111,0.1111111111111111,0.1111111111111111
1,0.1875,0.1875,0.1875
0,1.0,1.0,1.0
2,0.0,0.0,0.0
13,0.3333333333333333,0.3333333333333333,0.3333333333333333
4,0.2,0.2,0.2
0,0.0,0.0,0.0
0,0.0,0.0,0.0
5,0.5333333333333333,0.5333333333333333,0.5333333333333333
5,0.125,0.125,0.125
2,0.0,0.0,0.0
2,0.0,0.0,0.0
1,0.0,0.0,0.0
7,0.30434782608695654,0.30434782608695654,0.30434782608695654
2,0.0,0.0,0.0
1,0.4782608695652174,0.4782608695652174,0.4782608695652174
5,0.0,0.0,0.0
2,0.0,0.0,0.0
4,0.0,0.0,0.0
8,0.0,0.0,0.0
2,0.42857142857142855,0.42857142857142855,0.42857142857142855
3,0.0,0.0,0.0
2,0.4,0.4,0.4
0,1.0,1.0,1.0
4,0.0,0.0,0.0
3,0.1,0.1,0.1
12,0.15,0.15,0.15
1,0.0,0.0,0.0
0,0.0,0.0,0.0
9,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
0,0.21052631578947367,0.21052631578947367,0.21052631578947367
14,0.0,0.0,0.0
4,0.0,0.0,0.0
8,0.3333333333333333,0.3333333333333333,0.3333333333333333
4,0.0,0.0,0.0
0,0.0,0.0,0.0
5,0.3181818181818182,0.3181818181818182,0.3181818181818182
2,0.29411764705882354,0.29411764705882354,0.29411764705882354
3,0.0,0.0,0.0
9,0.0,0.0,0.0
2,0.3333333333333333,0.3333333333333333,0.3333333333333333
1,0.0,0.0,0.0
4,0.0,0.0,0.0
9,0.0,0.0,0.0
12,0.0,0.0,0.0
4,0.3333333333333333,0.3333333333333333,0.3333333333333333
6,0.3,0.3,0.3
14,0.0,0.0,0.0
4,0.22727272727272727,0.22727272727272727,0.22727272727272727
6,0.0,0.0,0.0
0,0.3684210526315789,0.3684210526315789,0.3684210526315789
11,0.08108108108108109,0.08108108108108109,0.08108108108108109
4,0.0,0.0,0.0
5,0.35714285714285715,0.35714285714285715,0.35714285714285715
6,0.0,0.0,0.0
5,0.14814814814814814,0.14814814814814814,0.14814814814814814
3,0.0,0.0,0.0
10,0.0,0.0,0.0
4,0.6,0.6,0.6
1,0.0,0.0,0.0
2,0.0,0.0,0.0
7,0.35714285714285715,0.35714285714285715,0.35714285714285715
16,0.0,0.0,0.0
4,0.36,0.36,0.36
14,0.4,0.4,0.4
5,0.2916666666666667,0.2916666666666667,0.2916666666666667
2,0.0,0.0,0.0
0,0.5,0.5,0.5
2,0.29411764705882354,0.29411764705882354,0.29411764705882354
3,0.0,0.0,0.0
13,0.0,0.0,0.0
1,0.4090909090909091,0.4090909090909091,0.4090909090909091
3,0.0,0.0,0.0
1,0.7368421052631579,0.7368421052631579,0.7368421052631579
8,0.0,0.0,0.0
0,1.0,1.0,1.0
3,0.0,0.0,0.0
1,0.0,0.0,0.0
0,1.0,1.0,1.0
10,0.125,0.125,0.125
1,0.0,0.0,0.0
3,0.5,0.5,0.5
9,0.25,0.25,0.25
1,0.0,0.0,0.0
1,0.0,0.0,0.0
4,0.375,0.375,0.375
20,0.16279069767441862,0.16279069767441862,0.16279069767441862
0,1.0,1.0,1.0
10,0.0,0.0,0.0
6,0.0,0.0,0.0
11,0.0967741935483871,0.0967741935483871,0.0967741935483871
6,0.18181818181818182,0.18181818181818182,0.18181818181818182
1,0.0,0.0,0.0
3,0.36363636363636365,0.36363636363636365,0.36363636363636365
5,0.0,0.0,0.0
4,0.3,0.3,0.3
4,0.0,0.0,0.0
3,0.0,0.0,0.0
3,0.3125,0.3125,0.3125
3,0.0,0.0,0.0
4,0.0,0.0,0.0
2,0.0,0.0,0.0
8,0.42857142857142855,0.42857142857142855,0.42857142857142855
2,0.0,0.0,0.0
6,0.0,0.0,0.0
2,0.47368421052631576,0.47368421052631576,0.47368421052631576
2,0.0,0.0,0.0
6,0.19230769230769232,0.19230769230769232,0.19230769230769232
1,0.46153846153846156,0.46153846153846156,0.46153846153846156
5,0.3,0.3,0.3
5,0.0,0.0,0.0
19,0.42105263157894735,0.42105263157894735,0.42105263157894735
4,0.5294117647058824,0.5294117647058824,0.5294117647058824
6,0.0,0.0,0.0
5,0.07142857142857142,0.07142857142857142,0.07142857142857142
1,0.0,0.0,0.0
0,1.0,1.0,1.0
0,0.14814814814814814,0.14814814814814814,0.14814814814814814
7,0.0,0.0,0.0
5,0.0,0.0,0.0
21,0.0,0.0,0.0
1,0.0,0.0,0.0
6,0.0,0.0,0.0
1,0.35714285714285715,0.35714285714285715,0.35714285714285715
2,0.0,0.0,0.0
2,0.1111111111111111,0.1111111111111111,0.1111111111111111
6,0.45161290322580644,0.45161290322580644,0.45161290322580644
1,0.14814814814814814,0.14814814814814814,0.14814814814814814
7,0.0,0.0,0.0
1,0.32,0.32,0.32
5,0.0,0.0,0.0
10,0.0,0.0,0.0
5,0.4,0.4,0.4
3,0.2222222222222222,0.2222222222222222,0.2222222222222222
2,0.6923076923076923,0.6923076923076923,0.6923076923076923
4,0.0,0.0,0.0
6,0.24,0.24,0.24
10,0.21428571428571427,0.21428571428571427,0.21428571428571427
1,0.5333333333333333,0.5333333333333333,0.5333333333333333
3,0.46153846153846156,0.46153846153846156,0.46153846153846156
6,0.48148148148148145,0.48148148148148145,0.48148148148148145
11,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.30434782608695654,0.30434782608695654,0.30434782608695654
2,0.14285714285714285,0.14285714285714285,0.14285714285714285
3,0.0,0.0,0.0
8,0.0,0.0,0.0
4,0.18181818181818182,0.18181818181818182,0.18181818181818182
0,0.0,0.0,0.0
12,0.15151515151515152,0.15151515151515152,0.15151515151515152
43,0.05,0.05,0.05
10,0.0,0.0,0.0
8,0.21875,0.21875,0.21875
8,0.0,0.0,0.0
13,0.23076923076923078,0.23076923076923078,0.23076923076923078
0,1.0,1.0,1.0
1,0.3181818181818182,0.3181818181818182,0.3181818181818182
4,0.36363636363636365,0.36363636363636365,0.36363636363636365
7,0.22580645161290322,0.22580645161290322,0.22580645161290322
0,0.15789473684210525,0.15789473684210525,0.15789473684210525
20,0.0,0.0,0.0
6,0.4666666666666667,0.4666666666666667,0.4666666666666667
2,0.8666666666666667,0.8666666666666667,0.8666666666666667
9,0.28125,0.28125,0.28125
5,0.28,0.28,0.28
7,0.0,0.0,0.0
0,0.5294117647058824,0.5294117647058824,0.5294117647058824
8,0.0,0.0,0.0
11,0.0,0.0,0.0
3,0.22727272727272727,0.22727272727272727,0.22727272727272727
9,0.2727272727272727,0.2727272727272727,0.2727272727272727
2,0.25806451612903225,0.25806451612903225,0.25806451612903225
7,0.0,0.0,0.0
2,0.15,0.15,0.15
5,0.5,0.5,0.5
0,0.0,0.0,0.0
6,0.16666666666666666,0.16666666666666666,0.16666666666666666
4,0.0,0.0,0.0
8,0.0,0.0,0.0
5,0.30434782608695654,0.30434782608695654,0.30434782608695654
9,0.0,0.0,0.0
2,0.18181818181818182,0.18181818181818182,0.18181818181818182
9,0.0,0.0,0.0
2,0.0,0.0,0.0
0,0.0,0.0,0.0
10,0.2,0.2,0.2
10,0.0,0.0,0.0
2,0.0,0.0,0.0
2,0.0,0.0,0.0
1,0.0,0.0,0.0
4,0.0,0.0,0.0
14,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.16279069767441862,0.16279069767441862,0.16279069767441862
1,0.13333333333333333,0.13333333333333333,0.13333333333333333
5,0.0,0.0,0.0
4,0.38461538461538464,0.38461538461538464,0.38461538461538464
12,0.3,0.3,0.3
0,0.0,0.0,0.0
11,0.0,0.0,0.0
0,0.25,0.25,0.25
9,0.23333333333333334,0.23333333333333334,0.23333333333333334
1,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.19047619047619047,0.19047619047619047,0.19047619047619047
1,0.2222222222222222,0.2222222222222222,0.2222222222222222
2,0.11764705882352941,0.11764705882352941,0.11764705882352941
1,0.0,0.0,0.0
0,0.0,0.0,0.0
6,0.0,0.0,0.0
3,0.08333333333333333,0.08333333333333333,0.08333333333333333
3,0.0,0.0,0.0
5,0.2857142857142857,0.2857142857142857,0.2857142857142857
14,0.17647058823529413,0.17647058823529413,0.17647058823529413
3,0.25,0.25,0.25
6,0.0,0.0,0.0
1,0.11363636363636363,0.11363636363636363,0.11363636363636363
2,0.0,0.0,0.0
27,0.0,0.0,0.0
4,0.08571428571428572,0.08571428571428572,0.08571428571428572
4,0.0,0.0,0.0
3,0.36363636363636365,0.36363636363636365,0.36363636363636365
4,0.0,0.0,0.0
1,0.5454545454545454,0.5454545454545454,0.5454545454545454
0,0.16129032258064516,0.16129032258064516,0.16129032258064516
10,0.28,0.28,0.28
16,0.0,0.0,0.0
1,0.25,0.25,0.25
2,0.0,0.0,0.0
9,0.17857142857142858,0.17857142857142858,0.17857142857142858
2,0.19047619047619047,0.19047619047619047,0.19047619047619047
18,0.0,0.0,0.0
7,0.0,0.0,0.0
3,0.0,0.0,0.0
2,0.75,0.75,0.75
1,0.0,0.0,0.0
0,0.4117647058823529,0.4117647058823529,0.4117647058823529
12,0.3,0.3,0.3
1,0.0,0.0,0.0
21,0.13333333333333333,0.13333333333333333,0.13333333333333333
2,0.125,0.125,0.125
11,0.2,0.2,0.2
5,0.1935483870967742,0.1935483870967742,0.1935483870967742
11,0.0,0.0,0.0
7,0.2727272727272727,0.2727272727272727,0.2727272727272727
2,0.0,0.0,0.0
0,0.0,0.0,0.0
6,0.0,0.0,0.0
6,0.0,0.0,0.0
2,0.47058823529411764,0.47058823529411764,0.47058823529411764
10,0.10344827586206896,0.10344827586206896,0.10344827586206896
4,0.17391304347826086,0.17391304347826086,0.17391304347826086
9,0.13636363636363635,0.13636363636363635,0.13636363636363635
11,0.16666666666666666,0.16666666666666666,0.16666666666666666
1,0.35,0.35,0.35
14,0.2727272727272727,0.2727272727272727,0.2727272727272727
11,0.3333333333333333,0.3333333333333333,0.3333333333333333
10,0.0,0.0,0.0
8,0.0,0.0,0.0
0,0.125,0.125,0.125
2,0.0,0.0,0.0
14,0.19047619047619047,0.19047619047619047,0.19047619047619047
4,0.75,0.75,0.75
3,0.0,0.0,0.0
2,0.25,0.25,0.25
6,0.0,0.0,0.0
9,0.24,0.24,0.24
4,0.36363636363636365,0.36363636363636365,0.36363636363636365
3,0.0,0.0,0.0
3,0.16666666666666666,0.16666666666666666,0.16666666666666666
2,0.0,0.0,0.0
3,0.35294117647058826,0.35294117647058826,0.35294117647058826
9,0.25,0.25,0.25
2,0.0,0.0,0.0
1,0.21621621621621623,0.21621621621621623,0.21621621621621623
5,0.10714285714285714,0.10714285714285714,0.10714285714285714
1,0.0,0.0,0.0
3,0.0,0.0,0.0
0,0.0,0.0,0.0
6,0.2631578947368421,0.2631578947368421,0.2631578947368421
3,0.7142857142857143,0.7142857142857143,0.7142857142857143
3,0.125,0.125,0.125
11,0.24,0.24,0.24
5,0.08333333333333333,0.08333333333333333,0.08333333333333333
11,0.25,0.25,0.25
0,0.13636363636363635,0.13636363636363635,0.13636363636363635
13,0.2222222222222222,0.2222222222222222,0.2222222222222222
2,0.0,0.0,0.0
2,0.0,0.0,0.0
6,0.3333333333333333,0.3333333333333333,0.3333333333333333
7,0.08823529411764706,0.08823529411764706,0.08823529411764706
2,0.0,0.0,0.0
9,0.2727272727272727,0.2727272727272727,0.2727272727272727
1,0.0,0.0,0.0
7,0.0,0.0,0.0
2,0.0,0.0,0.0
5,0.0,0.0,0.0
10,0.0,0.0,0.0
3,0.625,0.625,0.625
6,0.0,0.0,0.0
13,0.16,0.16,0.16
4,0.0,0.0,0.0
12,0.0,0.0,0.0
2,0.0,0.0,0.0
5,0.0,0.0,0.0
10,0.0,0.0,0.0
3,0.125,0.125,0.125
4,0.0,0.0,0.0
8,0.0,0.0,0.0
4,0.0,0.0,0.0
3,0.0,0.0,0.0
1,0.0,0.0,0.0
10,0.0,0.0,0.0
5,0.0,0.0,0.0
2,0.5,0.5,0.5
2,0.56,0.56,0.56
4,0.0,0.0,0.0
7,0.35294117647058826,0.35294117647058826,0.35294117647058826
6,0.0,0.0,0.0
4,0.1875,0.1875,0.1875
7,0.0,0.0,0.0
14,0.0,0.0,0.0
1,0.09375,0.09375,0.09375
2,0.0,0.0,0.0
12,0.0,0.0,0.0
1,0.0,0.0,0.0
4,0.0,0.0,0.0
4,0.17142857142857143,0.17142857142857143,0.17142857142857143
6,0.4444444444444444,0.4444444444444444,0.4444444444444444
1,0.0,0.0,0.0
1,0.42105263157894735,0.42105263157894735,0.42105263157894735
17,0.20833333333333334,0.20833333333333334,0.20833333333333334
6,0.25,0.25,0.25
6,0.4,0.4,0.4
2,0.45454545454545453,0.45454545454545453,0.45454545454545453
0,0.4117647058823529,0.4117647058823529,0.4117647058823529
8,0.0,0.0,0.0
4,0.0,0.0,0.0
1,0.0,0.0,0.0
6,0.0,0.0,0.0
0,0.0,0.0,0.0
11,0.0,0.0,0.0
4,0.0,0.0,0.0
1,0.5,0.5,0.5
6,0.34782608695652173,0.34782608695652173,0.34782608695652173
2,0.0,0.0,0.0
11,0.21428571428571427,0.21428571428571427,0.21428571428571427
15,0.14705882352941177,0.14705882352941177,0.14705882352941177
8,0.0,0.0,0.0
3,0.0,0.0,0.0
2,0.0,0.0,0.0
8,0.0,0.0,0.0
2,0.4666666666666667,0.4666666666666667,0.4666666666666667
7,0.34782608695652173,0.34782608695652173,0.34782608695652173
11,0.0,0.0,0.0
1,0.2,0.2,0.2
7,0.5882352941176471,0.5882352941176471,0.5882352941176471
1,0.0,0.0,0.0
3,0.0,0.0,0.0
3,0.2777777777777778,0.2777777777777778,0.2777777777777778
4,0.2222222222222222,0.2222222222222222,0.2222222222222222
1,0.25,0.25,0.25
7,0.0,0.0,0.0
5,0.18181818181818182,0.18181818181818182,0.18181818181818182
1,0.0,0.0,0.0
12,0.3181818181818182,0.3181818181818182,0.3181818181818182
5,0.0,0.0,0.0
5,0.12,0.12,0.12
11,0.08333333333333333,0.08333333333333333,0.08333333333333333
7,0.0,0.0,0.0
4,0.42857142857142855,0.42857142857142855,0.42857142857142855
13,0.3076923076923077,0.3076923076923077,0.3076923076923077
3,0.17857142857142858,0.17857142857142858,0.17857142857142858
10,0.2857142857142857,0.2857142857142857,0.2857142857142857
2,0.16666666666666666,0.16666666666666666,0.16666666666666666
10,0.0,0.0,0.0
6,0.0,0.0,0.0
1,0.6666666666666666,0.6666666666666666,0.6666666666666666
2,0.0,0.0,0.0
2,0.5384615384615384,0.5384615384615384,0.5384615384615384
6,0.0,0.0,0.0
12,0.0,0.0,0.0
8,0.5,0.5,0.5
0,0.0,0.0,0.0
6,0.18518518518518517,0.18518518518518517,0.18518518518518517
3,0.1875,0.1875,0.1875
4,0.0,0.0,0.0
11,0.0,0.0,0.0
0,1.0,1.0,1.0
13,0.10714285714285714,0.10714285714285714,0.10714285714285714
2,0.0,0.0,0.0
1,0.0,0.0,0.0
8,0.21212121212121213,0.21212121212121213,0.21212121212121213
4,0.0,0.0,0.0
14,0.0,0.0,0.0
6,0.0,0.0,0.0
5,0.5333333333333333,0.5333333333333333,0.5333333333333333
3,0.5,0.5,0.5
3,0.0,0.0,0.0
7,0.0,0.0,0.0
4,0.10344827586206896,0.10344827586206896,0.10344827586206896
4,0.30434782608695654,0.30434782608695654,0.30434782608695654
4,0.0,0.0,0.0
12,0.0,0.0,0.0
7,0.0,0.0,0.0
1,0.0,0.0,0.0
4,0.0,0.0,0.0
6,0.34782608695652173,0.34782608695652173,0.34782608695652173
8,0.1724137931034483,0.1724137931034483,0.1724137931034483
3,0.0,0.0,0.0
1,0.0,0.0,0.0
15,0.0,0.0,0.0
8,0.2413793103448276,0.2413793103448276,0.2413793103448276
7,0.68,0.68,0.68
13,0.0,0.0,0.0
4,0.0,0.0,0.0
13,0.0,0.0,0.0
13,0.0,0.0,0.0
2,0.0,0.0,0.0
16,0.3181818181818182,0.3181818181818182,0.3181818181818182
3,0.0,0.0,0.0
2,0.23076923076923078,0.23076923076923078,0.23076923076923078
0,0.0,0.0,0.0
9,0.0,0.0,0.0
5,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
6,0.0,0.0,0.0
4,0.13043478260869565,0.13043478260869565,0.13043478260869565
3,0.125,0.125,0.125
0,0.0,0.0,0.0
6,0.0,0.0,0.0
5,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.38461538461538464,0.38461538461538464,0.38461538461538464
5,0.0,0.0,0.0
0,0.45454545454545453,0.45454545454545453,0.45454545454545453
2,0.38461538461538464,0.38461538461538464,0.38461538461538464
2,0.6,0.6,0.6
4,0.0,0.0,0.0
2,0.0,0.0,0.0
1,0.5,0.5,0.5
7,0.21428571428571427,0.21428571428571427,0.21428571428571427
14,0.17857142857142858,0.17857142857142858,0.17857142857142858
7,0.0,0.0,0.0
5,0.17857142857142858,0.17857142857142858,0.17857142857142858
2,0.2222222222222222,0.2222222222222222,0.2222222222222222
4,0.42857142857142855,0.42857142857142855,0.42857142857142855
3,0.42105263157894735,0.42105263157894735,0.42105263157894735
3,0.0,0.0,0.0
15,0.0,0.0,0.0
4,0.5,0.5,0.5
7,0.0,0.0,0.0
5,0.0,0.0,0.0
10,0.0,0.0,0.0
2,0.0,0.0,0.0
0,0.7,0.7,0.7
5,0.20833333333333334,0.20833333333333334,0.20833333333333334
1,0.0,0.0,0.0
3,0.0,0.0,0.0
0,0.6923076923076923,0.6923076923076923,0.6923076923076923
0,1.0,1.0,1.0
15,0.14814814814814814,0.14814814814814814,0.14814814814814814
0,0.45454545454545453,0.45454545454545453,0.45454545454545453
4,0.125,0.125,0.125
2,0.0,0.0,0.0
1,0.0,0.0,0.0
10,0.2,0.2,0.2
1,0.25,0.25,0.25
4,0.2,0.2,0.2
4,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.14285714285714285,0.14285714285714285,0.14285714285714285
1,0.0,0.0,0.0
8,0.3333333333333333,0.3333333333333333,0.3333333333333333
1,0.0,0.0,0.0
2,0.0,0.0,0.0
7,0.0,0.0,0.0
7,0.47058823529411764,0.47058823529411764,0.47058823529411764
0,0.7142857142857143,0.7142857142857143,0.7142857142857143
12,0.0,0.0,0.0
15,0.0,0.0,0.0
3,0.26666666666666666,0.26666666666666666,0.26666666666666666
1,0.0,0.0,0.0
2,0.3684210526315789,0.3684210526315789,0.3684210526315789
14,0.0967741935483871,0.0967741935483871,0.0967741935483871
1,0.29411764705882354,0.29411764705882354,0.29411764705882354
2,0.3333333333333333,0.3333333333333333,0.3333333333333333
11,0.24,0.24,0.24
8,0.0,0.0,0.0
6,0.2222222222222222,0.2222222222222222,0.2222222222222222
0,0.3333333333333333,0.3333333333333333,0.3333333333333333
16,0.18181818181818182,0.18181818181818182,0.18181818181818182
12,0.2,0.2,0.2
2,0.391304347826087,0.391304347826087,0.391304347826087
0,1.0,1.0,1.0
14,0.1111111111111111,0.1111111111111111,0.1111111111111111
3,0.0,0.0,0.0
1,0.13636363636363635,0.13636363636363635,0.13636363636363635
1,0.3125,0.3125,0.3125
20,0.0,0.0,0.0
0,0.0,0.0,0.0
1,0.5714285714285714,0.5714285714285714,0.5714285714285714
0,0.0,0.0,0.0
4,0.3,0.3,0.3
6,0.0,0.0,0.0
0,0.56,0.56,0.56
0,0.0,0.0,0.0
5,0.0,0.0,0.0
1,0.5217391304347826,0.5217391304347826,0.5217391304347826
2,0.25,0.25,0.25
2,0.0,0.0,0.0
3,0.0,0.0,0.0
2,0.0,0.0,0.0
7,0.0,0.0,0.0
4,0.0,0.0,0.0
7,0.0,0.0,0.0
6,0.0,0.0,0.0
8,0.0,0.0,0.0
11,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
13,0.21428571428571427,0.21428571428571427,0.21428571428571427
9,0.20689655172413793,0.20689655172413793,0.20689655172413793
2,0.0,0.0,0.0
8,0.0,0.0,0.0
3,0.0,0.0,0.0
8,0.3333333333333333,0.3333333333333333,0.3333333333333333
10,0.18181818181818182,0.18181818181818182,0.18181818181818182
1,0.0,0.0,0.0
3,0.0,0.0,0.0
5,0.25,0.25,0.25
1,0.0,0.0,0.0
6,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
4,0.0,0.0,0.0
10,0.0,0.0,0.0
6,0.10344827586206896,0.10344827586206896,0.10344827586206896
2,0.7777777777777778,0.7777777777777778,0.7777777777777778
3,0.19047619047619047,0.19047619047619047,0.19047619047619047
4,0.0,0.0,0.0
7,0.0,0.0,0.0
2,0.0,0.0,0.0
2,0.0,0.0,0.0
5,0.23529411764705882,0.23529411764705882,0.23529411764705882
7,0.0,0.0,0.0
3,0.16666666666666666,0.16666666666666666,0.16666666666666666
14,0.0,0.0,0.0
5,0.0,0.0,0.0
4,0.2222222222222222,0.2222222222222222,0.2222222222222222
6,0.0,0.0,0.0
0,0.0,0.0,0.0
